,weight,total_gross_income,pitax,table_row
18879,10.0,1826934.2237190756,332080.26711572264,54
6567,10.0,1826935.91196866,332080.773590598,54
11508,10.0,1827138.501918867,332141.5505756601,54
7332,10.0,1827351.2213665838,332205.3664099751,54
12513,10.0,1827361.3508640944,332208.4052592283,54
8851,10.0,1827361.3508640944,332208.4052592283,54
7929,10.0,1827563.9408143014,332269.18224429036,54
17624,10.0,1827644.9767943842,332293.4930383152,54
7335,10.0,1828139.633922805,332441.8901768415,54
19122,10.0,1828229.1111508135,332468.7333452441,54
18125,10.0,1828273.0056400246,332481.9016920073,54
7008,10.0,1828489.101586912,332546.7304760736,54
22022,10.0,1828541.4373240487,304851.8401580303,54
7367,10.0,1828558.3198198986,332567.4959459696,54
6481,10.0,1828642.732299152,332592.8196897456,54
12450,10.0,1828654.5500462477,332596.36501387425,54
23195,10.0,1829044.535700395,332713.3607101185,54
21474,10.0,1829047.912199565,332714.3736598695,54
6714,10.0,1829137.3894275725,332741.21682827175,54
7513,10.0,1829731.6532815127,332919.4959844538,54
7480,10.0,1829740.094529438,332922.0283588314,54
21766,10.0,1829917.3607358688,332975.2082207606,55
18318,10.0,1829956.190476325,332986.85714289756,55
14761,10.0,1830187.480669478,333056.2442008434,55
6340,10.0,1830216.1809124232,333064.85427372693,55
15035,10.0,1830433.965108896,333130.1895326688,55
16393,10.0,1830854.3392555746,333256.30177667236,55
9064,10.0,1831328.7373889755,333398.6212166926,55
11874,10.0,1831544.8333358623,333463.45000075863,55
14171,10.0,1832054.684710549,333616.40541316464,55
6318,10.0,1832078.3202047397,333623.49606142193,55
7418,10.0,1833092.9582053584,183309.29582053586,55
21617,10.0,1833317.4954001706,333995.2486200512,55
8916,10.0,1833850.982269048,334155.2946807144,55
7166,10.0,1833872.9295136533,334161.87885409594,55
21453,10.0,1834203.826432325,334261.1479296975,55
6753,10.0,1834327.0686520338,334298.1205956101,55
7532,10.0,1834997.303737301,334499.19112119026,55
7897,10.0,1835100.286961989,334530.0860885967,55
17962,10.0,1835714.8098109488,334714.44294328464,55
7463,10.0,1835951.164752857,334785.3494258571,55
6294,10.0,1836910.0905171686,335073.02715515054,55
19733,10.0,1836984.3734989108,335095.31204967323,55
19888,10.0,1837254.49343252,335176.348029756,55
21336,10.0,1837450.3303843862,335235.0991153158,55
8363,10.0,1837538.1193628097,335261.4358088429,55
7579,10.0,1837551.6253594898,333138.29313067696,55
10114,10.0,1837575.2608536805,335272.57825610414,55
7742,10.0,1837607.3375957967,335282.201278739,55
15885,10.0,1837727.2033163356,335318.1609949006,55
7155,10.0,1837760.9683080364,335328.2904924109,55
21789,10.0,1838760.4120623895,335628.12361871684,55
21185,10.0,1838807.6830507715,335642.3049152314,55
7032,10.0,1838895.4720291938,335668.64160875813,55
20156,10.0,1838895.4720291938,335668.64160875813,55
17325,10.0,1839513.3713773242,183951.33713773242,55
16761,10.0,1840232.565700558,336069.7697101674,55
6275,10.0,1840301.7839335452,336090.53518006357,55
7291,10.0,1840512.8151316775,210097.65042207972,55
15532,10.0,1840519.5681300175,336155.8704390052,55
7383,10.0,1840524.6328787724,336157.3898636317,55
23070,10.0,1840614.1101067804,336184.2330320341,55
23285,10.0,1840897.73603707,336269.32081112097,55
7128,10.0,1840985.5250154927,336295.6575046478,55
11515,10.0,1841453.1701505529,336435.9510451659,55
6819,10.0,1841502.1293885196,336450.63881655585,55
11113,10.0,1841713.1605866514,336513.9481759954,55
17297,10.0,1842312.4891893466,336693.74675680394,55
8525,10.0,1842339.501182707,336701.8503548121,55
13161,10.0,1842569.1031262747,336770.7309378824,55
6467,10.0,1842751.4340814608,336825.4302244382,55
14923,10.0,1843568.5468806277,337070.5640641883,55
20816,10.0,1843568.5468806277,337070.5640641883,55
19202,10.0,1843882.561303448,337164.76839103433,55
15890,10.0,1843901.1320488837,337170.33961466514,55
6747,10.0,1844034.5037661027,337210.3511298308,55
17981,10.0,1844218.522970874,337265.5568912622,55
6958,10.0,1844557.86113747,337367.358341241,55
7559,10.0,1844586.5613804162,337375.9684141248,55
15784,10.0,1844919.1465486719,337475.74396460154,55
19465,10.0,1845185.8899831106,337555.76699493313,55
12412,10.0,1845278.743710289,333911.00496575685,55
12675,10.0,1845525.228149707,337657.5684449121,55
6738,10.0,1845646.7821198308,337694.03463594924,55
11439,10.0,1845677.170612362,337703.1511837086,55
7576,10.0,1845840.9308221124,337752.2792466337,55
6614,10.0,1845856.1250683777,327255.925101468,55
6321,10.0,1845859.5015675477,337757.8504702643,55
11139,10.0,1846394.6766860108,184639.4676686011,55
15793,10.0,1846436.8829256366,337931.064877691,55
14214,10.0,1846999.0700374611,331885.2742886489,55
8099,10.0,1847640.604879782,338292.1814639346,55
20667,10.0,1847642.2931293661,338292.68793880986,55
19544,10.0,1847698.0053656732,184769.80053656735,55
11954,10.0,1847969.8135488674,184796.98135488675,55
6718,10.0,1848450.9646806081,338535.28940418246,55
22802,10.0,1848481.3531731393,338544.40595194174,55
16252,10.0,1849041.8520353774,338712.5556106132,55
7604,10.0,1849203.923995543,338761.1771986629,55
17125,10.0,1849641.1806380728,338892.3541914218,55
19035,10.0,1849918.0535700212,338975.41607100633,55
21169,10.0,1850042.9840393155,226463.03542473234,55
7669,10.0,1850090.2550276977,339027.0765083093,55
7341,10.0,1850699.7131279022,339209.91393837065,55
7760,10.0,1850865.1615872376,339259.5484761713,55
23111,10.0,1851523.5789254091,339457.0736776227,55
7822,10.0,1851633.3151484379,339489.99454453134,55
6478,10.0,1851790.3223598483,339537.0967079545,55
18001,10.0,1851869.6700903454,338710.36088615266,55
7640,10.0,1852274.8499907593,339586.2247708796,55
6273,10.0,1852610.811658185,339783.2434974555,55
15478,10.0,1852612.49990777,339783.749972331,55
7171,10.0,1852617.5646565254,339785.2693969576,55
9945,10.0,1852624.3176548658,339787.2952964597,55
19791,10.0,1853309.7469863982,339992.9240959195,55
9163,10.0,1853676.0971463553,340102.8291439066,55
11259,10.0,1854197.7662681374,340259.3298804412,55
9541,10.0,1854386.850221663,340316.0550664989,55
22179,10.0,1854665.411403197,340399.6234209591,55
17535,10.0,1854893.3250971804,340467.9975291541,55
7648,10.0,1855009.8143185491,340502.9442955647,55
6828,10.0,1855048.6440590052,340514.59321770153,55
19312,10.0,1855062.1500556858,340518.64501670573,55
9812,10.0,1855688.4906517414,340706.5471955224,55
15016,10.0,1856178.0830314073,340853.4249094222,55
7616,10.0,1856194.9655272583,340858.4896581775,55
22120,10.0,1856250.6777635652,340875.20332906954,55
7311,10.0,1856947.9248421926,341084.3774526578,55
20720,10.0,1857250.121517918,341175.0364553754,55
22795,10.0,1857430.7642235185,341229.2292670555,55
7168,10.0,1857532.0591986214,341259.6177595864,55
10921,10.0,1857586.0831853435,341275.82495560305,55
22583,10.0,1857621.53642663,341286.460927989,55
8954,10.0,1857729.5844000739,341318.8753200221,55
6583,10.0,1857749.843395094,341324.9530185282,55
17383,10.0,1857749.843395094,341324.9530185282,55
14528,10.0,1857749.843395094,341324.9530185282,55
14384,10.0,1857803.8673818153,341341.1602145446,55
6800,10.0,1857933.8625998648,340779.1419276797,55
16275,10.0,1858073.9873154252,341422.19619462756,55
12515,10.0,1858166.841042603,341450.05231278087,55
7943,10.0,1858273.200766461,341481.96022993827,55
12391,10.0,1858423.454979531,341527.03649385925,55
6871,10.0,1858597.344686792,341579.2034060376,55
15524,10.0,1858680.06891646,341604.020674938,55
6342,10.0,1859314.85076044,341794.455228132,55
8687,10.0,1859431.3399818097,341829.4019945429,55
21183,10.0,1859508.9994627223,341852.69983881665,55
6685,10.0,1859591.72369239,341877.517107717,55
18890,10.0,1859711.5894129286,191846.9971077955,55
14280,10.0,1859775.7428971613,341932.72286914836,55
15737,10.0,1859897.2968672847,341969.1890601854,55
12525,10.0,1860005.3448407282,335383.66507880075,55
6855,10.0,1860304.1650172833,342091.24950518494,55
16616,10.0,1860361.5655031754,342108.4696509526,55
6436,10.0,1860505.0667179048,342151.5200153714,55
22146,10.0,1860756.6159060777,342226.9847718233,55
11369,10.0,1860835.963636576,342250.78909097274,55
7636,10.0,1860905.1818695625,342271.55456086877,55
16785,10.0,1861133.0955635451,342339.9286690635,55
11751,10.0,1861573.7287052448,342472.1186115735,55
22153,10.0,1861575.4169548298,342472.62508644897,55
16237,10.0,1861752.6831612606,342525.8049483781,55
16061,10.0,1862218.6400467355,342665.59201402066,55
14310,10.0,1862259.1580367775,342677.74741103326,55
18351,10.0,1862343.5705160298,342703.071154809,55
6720,10.0,1862770.6976610494,342831.2092983148,55
10710,10.0,1863270.4195382253,342981.12586146756,55
18801,10.0,1863381.8440108392,335721.3149958119,55
7460,10.0,1863618.1989527475,343085.45968582423,55
6348,10.0,1864224.2805537821,343267.28416613466,55
8785,10.0,1864320.5107801303,343296.1532340391,55
6612,10.0,1864374.5347668517,343312.36043005553,55
7602,10.0,1864587.254214569,343376.1762643707,55
6338,10.0,1865449.9497525326,343634.9849257598,55
6948,10.0,1866121.8730873847,343836.5619262154,55
11598,10.0,1867180.4055772135,324827.04042344843,55
8866,10.0,1867241.1825622758,344172.35476868274,55
9460,10.0,1867418.4487687065,344225.53463061195,55
12245,10.0,1867464.0315075035,344239.20945225103,55
19235,10.0,1867528.184991735,344258.4554975205,55
6396,10.0,1867572.0794809465,344271.623844284,55
22222,10.0,1868038.0363664224,344411.41090992675,55
7487,10.0,1868122.448845675,344436.7346537025,55
10679,10.0,1868195.0435778326,186819.5043577833,55
6659,10.0,1868652.5592153822,344595.76776461466,55
7701,10.0,1869152.2810925592,344745.68432776775,55
6486,10.0,1869238.381821397,344771.5145464191,55
8207,10.0,1869263.7055651725,344779.1116695517,55
18306,10.0,1869417.3362774127,247930.14184846432,55
21759,10.0,1869420.7127765834,344826.213832975,55
6641,10.0,1869481.4897616447,344844.44692849345,55
15278,10.0,1870097.7008601902,342051.23799001914,55
22106,10.0,1870345.8735491934,345103.762064758,55
9426,10.0,1870388.07978882,345116.42393664597,55
20506,10.0,1870793.259689233,345237.9779067699,55
22590,10.0,1871404.4060390226,244126.34670837555,55
16756,10.0,1871531.0247579021,345459.30742737063,55
17227,10.0,1871893.9984186888,345568.1995256066,55
7472,10.0,1872356.578804994,345706.9736414982,55
9424,10.0,1873031.8786390163,187303.18786390166,55
7271,10.0,1873146.6796108002,345944.00388324005,55
11026,10.0,1873156.8091083108,187315.68091083108,55
7530,10.0,1873166.9386058208,345950.0815817462,55
16501,10.0,1873178.7563529164,187317.87563529165,55
6235,10.0,1873183.8211016716,187318.38211016718,55
6258,10.0,1873187.1976008418,345956.1592802525,55
7009,10.0,1873187.1976008418,345956.1592802525,55
8677,10.0,1873187.1976008418,345956.1592802525,55
6894,10.0,1873187.1976008418,345956.1592802525,55
11594,10.0,1873187.1976008418,345956.1592802525,55
21300,10.0,1873187.1976008418,345956.1592802525,55
19821,10.0,1873187.1976008418,345956.1592802525,55
19937,10.0,1873187.1976008418,345956.1592802525,55
18300,10.0,1873187.1976008418,345956.1592802525,55
7312,10.0,1873327.3223164014,345998.1966949204,55
13935,10.0,1873452.2527856957,346035.67583570874,55
10593,10.0,1873713.9314713792,346114.1794414137,55
9269,10.0,1873924.962669511,346177.4888008533,55
18633,10.0,1873926.6509190963,346177.99527572887,55
16578,10.0,1873957.0394116268,346187.111823488,55
7500,10.0,1874034.6988925394,346210.40966776176,55
7013,10.0,1874065.0873850705,346043.9482586754,55
7723,10.0,1874667.7924869359,346400.3377460807,55
6778,10.0,1875088.1666336143,346526.4499900843,55
7820,10.0,1875356.598317638,345242.1985307325,55
7572,10.0,1875422.4400514553,346626.7320154366,55
7255,10.0,1875739.8309734454,341657.2005368671,55
7903,10.0,1875832.6847006239,187583.2684700624,55
12691,10.0,1875832.6847006239,187583.2684700624,55
16662,10.0,1875832.6847006239,187583.2684700624,55
16693,10.0,1875832.6847006239,187583.2684700624,55
16039,10.0,1876421.8838058084,346926.56514174247,55
13598,10.0,1876426.948554563,346928.08456636895,55
18079,10.0,1876732.5217294584,347019.75651883753,55
22656,10.0,1876845.6344516573,347053.69033549714,55
8460,10.0,1876940.1764284202,347082.0529285261,55
16862,10.0,1877257.5673504104,347177.2702051231,55
13724,10.0,1877301.4618396224,347190.4385518867,55
7182,10.0,1877382.4978197047,347214.74934591143,55
6310,10.0,1877455.0925518614,347236.52776555845,55
19970,10.0,1877512.493037754,347253.7479113262,55
10495,10.0,1877522.6225352644,347256.7867605793,55
17977,10.0,1877522.6225352644,347256.7867605793,55
17092,10.0,1877885.5961960512,347365.67885881534,55
7051,10.0,1878314.411590655,187831.44115906552,55
17425,10.0,1878603.1022696998,347580.9306809099,55
6378,10.0,1878657.126256422,347597.1378769266,55
6670,10.0,1878776.99197696,347172.20545636787,55
11429,10.0,1878962.699431317,347688.80982939503,55
7437,10.0,1879350.9968358793,347805.2990507638,55
6590,10.0,1879671.76425704,347901.529277112,55
6496,10.0,1879735.9177412721,347920.77532238164,55
21385,10.0,1880186.6803804818,348056.0041141445,55
13086,10.0,1880455.1120645057,348136.5336193517,55
6264,10.0,1880480.4358082816,346685.4831009965,56
6541,10.0,1881030.8051730094,271491.85953237454,56
6867,10.0,1881501.8268072405,348450.5480421721,56
7544,10.0,1881501.8268072405,348450.5480421721,56
19054,10.0,1881579.4862881526,188157.94862881527,56
15706,10.0,1881657.145769065,348497.14373071946,56
22725,10.0,1881829.3472267408,348548.80416802224,56
14281,10.0,1881918.8244547488,348575.6473364246,56
15951,10.0,1882533.347303709,290525.52300420764,56
6356,10.0,1882609.3185350364,348782.79556051095,56
16570,10.0,1882629.5775300572,348788.8732590171,56
6970,10.0,1882698.7957630446,348809.6387289134,56
15523,10.0,1882855.8029744546,348856.74089233635,56
13314,10.0,1883190.0763922958,337702.1382339575,56
18280,10.0,1883374.0955970667,349012.22867911996,56
23188,10.0,1883466.9493242449,349040.08479727345,56
14255,10.0,1883823.1699866913,349146.9509960074,56
23027,10.0,1883948.1004559859,349154.04164426477,56
18739,10.0,1884414.0573414606,349324.21720243816,56
21047,10.0,1884647.035784199,349394.11073525966,56
6398,10.0,1884695.9950221656,349408.7985066497,56
7419,10.0,1884729.7600138662,349418.9280041598,56
19542,10.0,1884900.2732219568,349470.081966587,56
18019,10.0,1886087.112680251,349826.1338040753,56
11407,10.0,1886112.4364240267,349833.730927208,56
19539,10.0,1886112.4364240267,349833.730927208,56
7071,10.0,1886401.1271030712,269215.2549669272,56
6591,10.0,1887252.0048939395,348960.06176694186,56
22165,10.0,1887500.1775829424,350250.0532748827,56
13797,10.0,1887562.642817589,350268.79284527665,56
16757,10.0,1887569.3958159299,308668.6348199238,56
8132,10.0,1888047.170448501,350414.1511345502,56
7055,10.0,1888275.084142483,350482.52524274494,56
7235,10.0,1888584.033816548,350575.2101449644,56
11518,10.0,1888584.033816548,350575.2101449644,56
9672,10.0,1888584.033816548,350575.2101449644,56
10217,10.0,1888584.033816548,350575.2101449644,56
10307,10.0,1888584.033816548,350575.2101449644,56
10640,10.0,1889068.5614474588,350720.5684342376,56
17773,10.0,1889863.72700202,350959.118100606,56
15049,10.0,1890076.4464497368,351022.93393492105,56
16979,10.0,1890111.8996910225,349532.7160261924,56
6684,10.0,1890469.808603055,351140.9425809165,56
12633,10.0,1891145.1084370771,351343.53253112314,56
23057,10.0,1891342.633638529,351402.7900915587,56
14934,10.0,1891378.0868798147,350332.94632950885,56
8121,10.0,1891666.7775588594,351500.03326765785,56
6707,10.0,1891754.5665372824,351526.3699611847,56
18945,10.0,1891793.3962777385,351538.01888332155,56
18134,10.0,1892801.2812800165,351840.384384005,56
7910,10.0,1893041.0127210943,351912.3038163283,56
14684,10.0,1893159.1901920484,351947.7570576145,56
10752,10.0,1893809.166282295,352142.7498846885,56
6715,10.0,1893815.9192806352,352144.7757841905,56
7727,10.0,1894099.5452109242,352229.8635632773,56
22041,10.0,1894236.293427314,349833.3932772909,56
6232,10.0,1894624.590831877,352387.3772495631,56
15388,10.0,1894631.343830217,351443.983381434,56
19583,10.0,1895423.132885608,352626.9398656824,56
12705,10.0,1895968.4375015807,352780.4017529639,56
7054,10.0,1896039.3439841536,352811.80319524603,56
6644,10.0,1896203.1041939037,352860.9312581711,56
7254,10.0,1896223.3631889243,352867.0089566773,56
17312,10.0,1896260.504679796,352878.15140393877,56
18290,10.0,1896915.5455187967,353074.663655639,56
7026,10.0,1897222.8069432771,353166.8420829831,56
7134,10.0,1897523.315369417,353256.9946108251,56
19794,10.0,1897538.5096156828,353261.5528847048,56
13796,10.0,1897860.965286428,189786.0965286428,56
14899,10.0,1897923.4305210751,353377.02915632253,56
9124,10.0,1898450.1643916126,189845.01643916126,56
12652,10.0,1898564.9653633959,353569.4896090188,56
21724,10.0,1899356.754418787,353807.0263256361,56
10509,10.0,1900064.130994926,354019.23929847777,56
14250,10.0,1901156.4284764566,354346.9285429369,56
21918,10.0,1901174.9992218919,354352.49976656755,56
16921,10.0,1901330.3181837173,190133.03181837173,56
10825,10.0,1901674.7210990684,354502.4163297205,56
11851,10.0,1901970.1647764528,354591.04943293583,56
13692,10.0,1901981.9825235489,244502.82636584312,56
18225,10.0,1902005.6180177396,353220.0219449124,56
7854,10.0,1902299.3734455393,354689.81203366176,56
16293,10.0,1902299.3734455393,354689.81203366176,56
20450,10.0,1902299.3734455393,354689.81203366176,56
7194,10.0,1902299.3734455393,354689.81203366176,56
11971,10.0,1902299.3734455393,354689.81203366176,56
9023,10.0,1902299.3734455393,354689.81203366176,56
21198,10.0,1902299.3734455393,354689.81203366176,56
15577,10.0,1902299.3734455393,354689.81203366176,56
23248,10.0,1902314.5676918044,354694.37030754134,56
10697,10.0,1902650.5293592308,354724.9276250309,56
14792,10.0,1902944.2847870304,354883.2854361091,56
7551,10.0,1903082.7212530044,354924.81637590134,56
8425,10.0,1903462.5774096425,355038.7732228928,56
7045,10.0,1903548.67813848,355064.603441544,56
11181,10.0,1904213.8484749922,355264.15454249765,56
13896,10.0,1904943.1722957361,355482.95168872084,56
6511,10.0,1905858.2035708362,339968.95095181157,56
15615,10.0,1906572.3331453146,355971.6999435944,56
8412,10.0,1906658.4338741521,355997.5301622456,56
11941,10.0,1907362.4339511204,356208.7301853361,56
12418,10.0,1907863.8440778821,356359.1532233646,56
8650,10.0,1908034.3572859725,356410.3071857917,56
16521,10.0,1908106.95201813,356432.08560543903,56
21122,10.0,1908775.498853812,356632.6496561436,56
19588,10.0,1909327.5564681252,356798.26694043755,56
15068,10.0,1909606.117649659,356881.83529489767,56
21672,10.0,1909611.1823984145,356883.35471952433,56
6752,10.0,1909970.7795600314,356991.2338680094,56
10650,10.0,1910048.439040944,357014.53171228315,56
16104,10.0,1910132.8515201968,357039.855456059,56
17463,10.0,1910244.2759928107,317875.5039320242,56
6512,10.0,1910527.901923099,357158.3705769297,56
17322,10.0,1910727.1153741363,357218.1346122408,56
7111,10.0,1910831.7868484096,357249.53605452285,56
13450,10.0,1911209.9547554625,344417.488608433,56
15991,10.0,1911795.7773614768,357538.73320844304,56
6789,10.0,1911932.5255778658,191193.2525577866,56
22628,10.0,1912076.0267925959,357622.8080377787,56
12541,10.0,1913316.8902376113,273893.5633920746,56
20562,10.0,1913509.3506903078,358052.8052070923,56
21983,10.0,1913652.8519050372,344905.5615634723,56
10739,10.0,1913813.235615618,358143.9706846854,56
20606,10.0,1913912.8423411362,358173.8527023408,56
8307,10.0,1914242.0510102224,358272.6153030667,56
13135,10.0,1915476.1614568972,358642.8484370691,56
6594,10.0,1915999.5188282647,358799.8556484794,56
14225,10.0,1916075.490059592,358822.6470178776,56
23298,10.0,1916088.996056273,358826.6988168819,56
6650,10.0,1916522.8761996317,358956.8628598895,56
14494,10.0,1916526.252698802,358957.87580964057,56
14830,10.0,1916951.691594236,191695.16915942362,56
13487,10.0,1916960.1328421612,359088.0398526484,56
10160,10.0,1917140.7755477624,359142.2326643287,56
8742,10.0,1917686.0801637352,359305.82404912054,56
6976,10.0,1917844.7756247302,275298.86234667484,56
10356,10.0,1917878.5406164313,359363.5621849294,56
7352,10.0,1918754.7421510753,359626.4226453226,56
9051,10.0,1918766.5598981709,359629.9679694512,56
7365,10.0,1918989.408843398,359696.82265301945,56
7344,10.0,1919183.5575456794,359755.0672637038,56
7761,10.0,1919283.164271198,359784.9492813594,56
17926,10.0,1919418.2242380015,359825.46727140044,56
7154,10.0,1919458.7422280437,359837.6226684131,56
10492,10.0,1920434.5504882056,360130.36514646164,56
6889,10.0,1920596.6224483706,360178.98673451116,56
7014,10.0,1922105.9175774103,360631.77527322306,56
7369,10.0,1922116.0470749205,360634.81412247615,56
18073,10.0,1922117.735324506,360635.32059735176,56
23174,10.0,1922342.2725193184,360702.6817557955,56
6244,10.0,1922887.5771352907,360866.2731405872,56
22404,10.0,1923426.1287529236,361027.83862587705,56
9207,10.0,1923427.8170025088,192342.7817002509,56
8426,10.0,1923458.20549504,361037.46164851193,56
8488,10.0,1923483.529238816,361045.0587716447,56
13238,10.0,1923723.2606798937,192372.32606798937,56
6865,10.0,1923870.1383937937,361161.04151813814,56
22061,10.0,1923990.0041143321,361197.0012342996,56
22938,10.0,1924175.7115686883,361252.7134706065,56
14435,10.0,1924445.831502298,361333.74945068936,56
10859,10.0,1924650.1097020893,192465.01097020894,56
12389,10.0,1924911.7883877729,361473.53651633183,56
14431,10.0,1925190.3495693067,361557.104870792,56
6939,10.0,1925445.2752566508,361633.58257699525,56
23026,10.0,1925570.2057259446,192557.02057259448,56
13655,10.0,1925570.2057259446,192557.02057259448,56
14355,10.0,1926361.9947813354,361908.5984344006,56
9419,10.0,1926608.4792207538,361982.54376622615,56
17231,10.0,1926681.0739529107,362004.32218587317,56
20879,10.0,1926893.7934006273,362068.1380201882,56
15188,10.0,1926986.6471278057,362095.99413834175,56
7221,10.0,1926993.400126146,362098.02003784373,56
15984,10.0,1927130.1483425363,362139.04450276087,56
21327,10.0,1927737.9181931557,362321.3754579467,56
8505,10.0,1927969.2083863083,362390.7625158925,56
18171,10.0,1928085.6976076772,362425.7092823031,56
7118,10.0,1929407.5970327756,192940.75970327758,56
19072,10.0,1929478.503515348,362843.5510546044,56
6857,10.0,1929704.7289597448,362911.41868792346,56
13178,10.0,1929760.4411960524,192976.04411960527,56
6309,10.0,1929903.9424107822,362971.18272323464,56
13865,10.0,1930526.9065076676,363158.07195230026,56
7881,10.0,1930557.2950001985,363167.18850005954,56
7219,10.0,1931183.635596254,363355.09067887615,56
19625,10.0,1931212.3358391998,222542.07576344095,56
11879,10.0,1932471.7700296515,232463.24327497825,56
18880,10.0,1932807.7316970776,351441.11335713946,56
14780,10.0,1933082.916379441,363924.8749138323,56
6910,10.0,1934202.2258543333,364260.66775629995,56
19867,10.0,1934430.1395483157,193443.01395483158,56
8765,10.0,1934455.4632920912,359826.31139619305,56
10475,10.0,1934781.2954620074,364434.3886386022,56
7454,10.0,1934804.9309561981,364441.4792868594,56
13593,10.0,1934830.2546999739,193483.0254699974,56
21033,10.0,1934840.3841974842,364452.11525924527,56
13551,10.0,1934994.0149097245,364498.20447291736,56
10998,10.0,1935115.5688798483,364534.67066395446,56
7010,10.0,1935397.506560552,364619.25196816557,56
7356,10.0,1935527.5017786024,364658.25053358066,56
12419,10.0,1935851.6456989325,364755.4937096797,56
9799,10.0,1935915.7991831645,359466.8830595347,56
13915,10.0,1935969.8231698861,268046.4797791933,56
11401,10.0,1936047.4826507987,364814.24479523965,56
16708,10.0,1936121.765632541,364836.5296897623,56
11692,10.0,1936532.0102817097,325523.443377284,56
7342,10.0,1937246.1398561883,271382.1233093461,56
10811,10.0,1937300.1638429097,365190.0491528729,56
8772,10.0,1937732.3557366845,365319.7067210054,56
6844,10.0,1937752.614731705,365325.7844195115,56
19191,10.0,1938552.8450350214,365565.85351050645,56
6749,10.0,1938821.2767190456,365646.38301571365,56
20306,10.0,1939260.2216111596,365778.0664833479,56
21756,10.0,1939648.5190157222,365894.55570471665,56
20221,10.0,1940328.8835985002,366098.66507955,56
12319,10.0,1940528.0970495362,347399.9503253919,56
10373,10.0,1940588.8740345985,366176.6622103795,56
22418,10.0,1941460.0108204868,366438.003246146,56
21884,10.0,1942493.2195665415,366747.96586996247,56
8867,10.0,1942560.7495499433,366768.224864983,56
21904,10.0,1942682.3035200676,364074.4538270685,56
21883,10.0,1942707.6272638428,194270.7627263843,56
6658,10.0,1942846.0637298173,366853.81911894516,56
21935,10.0,1943300.202868197,366990.0608604591,56
13197,10.0,1943315.397114463,366994.61913433886,56
6846,10.0,1943344.0973574088,329877.94553201774,56
6245,10.0,1943384.6153474506,367015.3846042352,56
6735,10.0,1943693.5650215156,367108.06950645463,56
8008,10.0,1944093.6801731738,367228.10405195213,56
11276,10.0,1944269.258130019,367280.7774390057,56
18815,10.0,1944426.2653414295,367327.8796024289,56
13808,10.0,1944804.4332484822,367441.32997454464,56
6551,10.0,1944868.586732714,194486.8586732714,56
7714,10.0,1945373.3733586455,367612.01200759364,56
12595,10.0,1945530.3805700557,367659.1141710167,57
6240,10.0,1945766.735511963,367730.02065358893,57
18605,10.0,1945916.9897250338,367775.09691751015,57
17146,10.0,1946084.126433954,367825.2379301862,57
16590,10.0,1946418.3998517953,367925.51995553856,57
20388,10.0,1946766.1792663164,368029.8537798949,57
22550,10.0,1946909.6804810462,368072.9041443139,57
6721,10.0,1947630.563053865,368289.1689161595,57
20745,10.0,1948397.0283654798,368519.10850964393,57
9220,10.0,1948398.7166150648,368519.61498451943,57
8277,10.0,1948472.9995968076,368541.8998790423,57
20999,10.0,1949340.7598835265,220980.44489726465,57
6265,10.0,1949369.4601264722,368810.8380379416,57
6868,10.0,1949512.961341202,368853.8884023606,57
6535,10.0,1949518.0260899572,368855.40782698715,57
13843,10.0,1950005.9302200382,369001.7790660114,57
16499,10.0,1950252.4146594563,369075.7243978369,57
14785,10.0,1950358.774383315,369107.63231499447,57
7638,10.0,1950559.6760839361,369167.9028251808,57
11863,10.0,1951559.1198382895,369467.73595148686,57
19538,10.0,1951650.285315882,369495.08559476456,57
12553,10.0,1952182.0839351746,369654.62518055236,57
18055,10.0,1952340.7793961698,362105.1106861011,57
17894,10.0,1953370.6116430538,217765.17356252635,57
17998,10.0,1953591.7723386958,370077.53170160874,57
7578,10.0,1954169.1536967845,370250.74610903533,57
17365,10.0,1954214.7364355812,195421.47364355816,57
9087,10.0,1954243.4366785274,221470.71257676475,57
17630,10.0,1955018.3432380678,370505.50297142036,57
7189,10.0,1955050.4199801842,370515.12599405524,57
7287,10.0,1955139.8972081917,370541.9691624575,57
8441,10.0,1955217.5566891045,370565.26700673136,57
6811,10.0,1955322.2281633778,370596.6684490133,57
10398,10.0,1955374.5639005145,195537.45639005146,57
16431,10.0,1955502.8708689788,370650.86126069364,57
7193,10.0,1955507.935617734,370652.3806853202,57
14323,10.0,1955656.5015812188,370696.9504743656,57
19174,10.0,1956162.9764567357,370848.8929370207,57
13809,10.0,1956390.890150718,370917.26704521535,57
6263,10.0,1956510.7558712568,195651.07558712567,57
21398,10.0,1956679.5808297622,367326.1913528437,57
7637,10.0,1956922.6887700104,370620.97924303805,57
13154,10.0,1956986.8422542424,371096.0526762727,57
9372,10.0,1957015.5424971886,371104.66274915653,57
7023,10.0,1957209.6911994698,371162.90735984093,57
7519,10.0,1957520.3291231203,371256.09873693605,57
10812,10.0,1957694.218830381,371308.2656491143,57
6751,10.0,1957819.1492996754,371345.7447899026,57
22871,10.0,1958214.1997025784,371464.2599107735,57
21251,10.0,1958214.1997025784,371464.2599107735,57
23239,10.0,1958416.7896527846,195841.67896527846,57
8474,10.0,1958745.99832187,371623.799496561,57
16977,10.0,1959103.907233902,371731.1721701706,57
14891,10.0,1959404.4156600423,195940.44156600424,57
17593,10.0,1959404.4156600423,195940.44156600424,57
